0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
9.057114,4.6957664,3.810268,17.000004,38.313168,17.418705,8.421698,10.126529,28.635582,5.1640854,3.9292812,12.016511,35.8659,29.856922,25.218359,41.54959,105.45328,14.625021,6.1025753,7.5950203,9.439725,11.927744,18.182278,67.92639,76.47274,15.463858,5.929224,8.210822,9.393047,4.207812,2.177724,24.329834,15.170189,8.507522,8.390031,38.81464,63.412632,20.40059,6.6023254,11.475854,26.560326,6.1052933,5.433695,31.86443,65.777115,36.450294,18.320807,28.128004,129.49811,24.885544,5.1821785,5.9125824,9.1790905,11.023977,12.581245,76.9019,111.27702,21.76808,6.8510494,12.096386,16.046688,8.623563,4.355344,36.028664,16.385773,10.117459,9.582788,35.29511,62.517944,21.56625,7.0346494,13.221483,23.094967,19.816248,15.373634,51.295265,75.23166,23.01356,5.0059357,7.7803993,128.03467,44.46977,12.950369,13.022637,10.117523,4.786068,4.664131,49.21541,117.88696,18.075315,4.6264753,9.350952,14.900576,8.91884,6.5872726,45.512184,11.600739,8.10696,6.6416245,20.293703,39.111446,14.310269,4.424671,7.2651052,23.240995,27.263594,21.05724,41.10994,49.941315,12.335867,4.0271072,7.3236256,97.67781,46.80562,20.016483,18.582829,12.787691,6.6899567,4.490902,22.078306,90.65183,19.781595,3.9653888,3.9774399,7.3433514,5.3116837,4.9112062,25.661118
11.241341,7.7118826,7.0877037,19.938698,42.58274,23.25454,9.220539,8.539382,20.65549,6.1059628,4.6061916,15.610241,49.10192,40.97965,25.719582,26.155884,85.95682,15.382084,5.0422153,6.1675587,9.971457,12.194802,18.869305,61.40765,53.07504,16.530972,9.710515,11.455774,10.756415,6.034113,5.530302,23.90398,15.759014,10.293045,12.100211,42.816376,76.03073,34.061928,12.03124,11.62438,16.76627,6.145298,10.110313,40.012688,82.93054,49.72228,20.47314,20.204731,113.057236,27.150303,8.033352,5.4647827,8.538458,9.665221,15.615146,77.83493,92.37868,25.230272,11.253365,13.472265,13.613735,10.078097,10.7515545,45.203964,18.285488,18.22755,33.751514,62.31259,53.075882,17.37856,10.34654,12.969223,9.992035,38.761497,107.35573,93.71088,47.569695,11.634566,3.2222843,3.514885,82.24609,97.56811,107.91382,30.179592,4.7205296,2.1079178,2.5696068,19.23526,78.137314,52.624878,30.63586,17.100212,11.896215,8.274612,9.048939,27.382046,24.515665,25.154558,29.448116,23.611103,11.082104,5.364701,6.812784,13.538662,27.345322,51.360447,93.24782,41.593105,8.896311,6.497038,10.153093,14.990726,16.487915,55.033432,94.66365,39.862804,14.870599,11.688839,11.178438,8.758589,16.551239,22.310326,29.608555,23.30188,15.023638,10.788351,8.264367,8.863576
19.414186,6.6709557,3.5460215,2.0896273,5.585672,40.643158,72.725685,37.82509,13.625401,5.5153294,4.3092823,3.6278286,11.541828,87.41752,116.57815,42.507412,42.29972,6.298753,3.7390537,7.495245,21.650278,57.609547,95.25542,74.68692,24.162754,8.418653,5.646002,13.22049,39.102818,30.352993,18.266247,20.858757,12.259422,3.3835468,2.188755,3.8026428,17.757954,61.89495,80.27537,33.28677,16.408356,2.9111404,1.9918938,4.175846,17.442768,81.21869,101.78187,34.089542,121.92157,19.089645,2.5899582,3.8104362,11.841364,24.559002,52.598663,93.618996,69.3714,17.243692,9.315355,21.45306,59.16108,37.83636,15.735579,32.26705,14.078938,9.244606,8.270415,12.110317,25.68906,24.149853,14.433254,10.208361,28.398186,15.915583,12.464102,19.26625,24.645199,18.558107,11.0044155,9.45874,125.869576,41.271236,7.062088,6.961218,11.856168,9.107006,7.4855423,46.431572,72.00434,16.98788,7.8216357,18.199825,55.176468,39.459145,16.28934,29.372082,11.217817,10.34111,9.088783,11.113716,15.199766,6.9293604,3.1438766,4.764097,27.820965,24.90014,18.030916,18.815643,19.081005,6.736541,3.2627563,6.7542725,96.17282,39.098946,13.339495,10.5787735,13.3738575,8.983585,7.410494,25.615845,41.3532,11.298862,4.879465,9.827732,31.653137,22.362574,10.919953,18.040478
20.49625,24.29563,11.86738,6.0663834,7.09291,5.961045,5.3809643,6.821666,17.415333,63.462425,84.86989,21.47872,5.743742,4.206461,4.2537556,4.8060265,11.8384075,24.639566,85.38542,55.063286,9.158884,3.7008543,5.057928,7.3640785,12.823817,9.592857,17.174644,24.730534,12.411531,5.4906154,5.9788637,8.764006,98.2375,42.530357,8.815496,5.407178,7.0372505,5.951929,6.012167,20.777935,108.63005,104.59867,83.85563,22.407497,3.4270668,2.1224518,3.003727,20.991451,6.7391243,22.616928,91.49364,107.3974,67.29373,19.845554,4.862335,3.014679,10.515625,8.252164,18.56468,65.65419,71.61635,19.967955,7.2884097,7.737772,95.70676,15.106488,6.7991676,7.347784,7.4681587,5.641654,6.971924,46.949055,110.47969,15.065612,3.261963,2.3870926,4.214342,23.760363,75.370125,110.44762,7.103668,2.438179,4.162966,19.855639,66.59561,107.314606,91.52932,22.757267,10.208179,6.623001,6.5141068,20.479746,71.168564,65.14769,20.79646,9.645266,22.197906,6.6264257,5.6003904,6.677932,7.300095,5.940017,9.773468,24.569134,20.164215,4.3820324,4.2617016,4.8594437,7.2156725,24.639124,82.684166,65.2849,8.773111,5.217823,4.9154015,4.0594635,9.338786,60.566998,87.385155,23.347013,11.186956,6.589897,5.13228,4.541848,11.073986,25.19387,19.634087,11.869104
22.427307,24.077213,19.580679,8.395475,5.1916876,3.6217003,5.5238533,8.961506,11.015516,42.30829,111.70068,30.80019,5.6702833,4.4711933,8.4820595,6.585453,5.6783886,23.475334,117.296326,30.56522,2.2328968,3.5719547,10.113335,8.631163,8.823414,26.368637,74.781784,17.050602,1.0082531,1.6925478,6.489331,7.9607353,118.18791,39.84578,10.2569685,5.668971,6.4094067,3.6073532,4.0848904,30.226313,122.30968,92.32808,122.23842,25.344812,0.98080444,0.68579865,0.8738022,23.48938,5.212097,28.658537,137.28308,60.156384,2.076603,1.1500797,1.5863609,1.8348732,4.1682434,31.1557,127.03629,44.155724,2.618452,1.3733292,1.6577501,2.0063686,122.54961,12.842865,4.006338,6.430273,7.832117,2.6551447,1.909338,38.20721,138.45052,18.976734,4.617407,1.6041985,1.1660957,0.8691902,1.8824654,70.82801,22.187592,6.4558067,21.092613,11.428148,6.4969883,5.7616463,7.475115,12.906174,3.9599915,4.588148,23.651825,14.286326,6.7841816,5.8268795,5.9330482,4.9698105,78.38472,13.760307,6.2637253,6.6411915,5.0359545,1.3143239,1.1004515,20.776955,133.60345,18.854218,3.2879372,1.8876915,1.2656984,0.8630638,3.2920837,55.599636,26.424187,3.9489346,2.7092686,4.045844,5.391342,5.6749573,9.104183,15.247112,3.4844704,1.9049187,2.3409395,3.5245533,5.099842,4.9832077,5.666977,4.989318
17.685308,14.393538,11.483544,6.98966,10.506176,20.631823,23.795898,16.225958,20.166824,15.006905,14.36751,9.480009,11.083155,46.46412,78.673744,32.900986,18.111912,10.34055,11.489145,12.003508,13.754139,36.577026,85.64008,47.480953,18.973387,8.779536,8.5515175,11.410667,14.037755,14.737049,21.202053,23.436829,13.808109,9.285843,7.388143,13.187488,46.810257,81.404526,45.777855,15.931269,6.804348,3.041748,3.172655,8.756995,38.47743,110.19363,114.836,28.781567,84.273,11.195656,2.5095634,2.2272606,4.1406193,34.66122,109.30948,104.150375,87.772156,18.430576,8.516353,10.145908,13.154545,12.548162,22.580353,62.705452,9.62508,8.077612,12.710803,35.968494,74.69211,57.37007,17.508173,9.422161,12.412479,15.550887,27.858576,55.029823,70.769424,45.224937,14.134764,6.240307,111.89385,49.63627,18.193062,13.634666,7.530546,5.18198,9.547798,42.746613,108.21363,28.933289,8.135914,8.421565,10.639326,9.86722,11.058454,42.34261,8.5934925,8.995941,12.70472,25.957592,36.49229,19.418346,9.094093,7.0213804,14.07366,20.416891,33.412712,48.733047,41.740635,13.56592,5.820341,6.930372,71.10449,43.74415,26.953962,21.004137,12.485521,5.6873264,4.9775696,19.051483,71.38469,22.89349,5.3819127,4.3467674,6.394207,6.662631,8.436738,25.036371
13.198082,18.799984,19.445501,9.4991045,6.144635,6.7054186,10.283918,9.83119,17.280329,40.8241,70.058105,16.204424,7.5124454,9.559706,14.980473,14.816875,20.706211,28.159897,71.20958,28.060713,7.9634094,8.8543625,14.130493,17.109966,14.913584,11.404498,20.240185,20.331247,10.391046,6.438372,8.157146,12.785729,81.179474,70.65156,28.578724,8.0990925,4.8098907,4.390299,6.4152164,18.561558,66.08309,113.53288,121.556076,22.77412,2.6920013,1.7083015,2.119564,8.89908,7.934433,37.76615,121.01781,102.41646,28.260742,3.4384518,2.4126587,3.347622,12.014809,12.474934,47.679268,87.55587,43.815914,8.026049,5.6945877,8.965242,116.94139,28.440168,6.6687784,5.411766,4.9482117,3.3966513,4.5499134,42.032288,119.87536,43.48502,14.39893,5.5806465,4.155237,2.8653126,5.5948143,55.565075,15.32859,8.809225,23.187561,59.734287,60.6668,15.510639,8.637308,10.540226,5.2478676,5.195574,16.990177,76.93713,79.53021,16.426897,4.9716053,4.6444836,83.13776,11.935737,5.4670324,5.2142982,4.1838617,1.8027415,2.2312942,33.283123,108.11082,13.126838,3.3082657,3.0626698,3.5490074,3.4108639,10.11607,65.898865,19.123302,5.0922127,5.007328,16.084845,36.597176,21.273272,17.214283,19.50091,2.934925,2.580306,5.520582,28.165932,53.082733,18.968765,6.354412,3.3847923
20.659935,13.834775,8.881655,7.044484,12.840342,28.071297,24.915695,20.71247,11.91593,8.935072,7.8126163,13.802956,48.885014,84.41041,41.945297,15.297787,65.740234,15.961157,6.7697105,8.079369,22.75375,37.980957,28.433651,45.54503,48.669533,19.721243,11.834797,11.888762,11.066695,6.729924,5.158084,19.032578,16.961971,9.200195,8.969834,12.741854,28.361353,67.89313,54.88127,27.706099,12.826935,4.912483,8.550926,15.6369705,41.896782,103.40464,67.49721,22.270153,113.00209,24.37489,5.6933556,4.2247086,9.2007885,26.938017,25.623524,76.2988,91.48886,25.67905,12.247978,14.393035,17.265938,11.88417,9.545595,39.56399,14.862949,28.898321,62.262684,54.56633,26.9731,22.035725,11.698976,8.706709,10.214825,27.14449,104.28706,93.02817,24.12549,18.734663,8.540314,5.045059,102.9752,62.344265,69.889,38.9688,5.523096,3.0545845,4.6923294,36.801476,87.9189,26.56072,10.47023,11.389996,14.253289,13.546425,15.9626045,44.599632,24.641787,28.588633,40.037853,24.241543,7.07697,4.7911453,7.320899,12.399527,17.431528,27.942074,87.25044,71.48555,13.746629,6.49259,9.878473,13.110176,22.821371,34.13097,78.85806,68.89186,19.949982,7.2961826,6.339569,9.271007,31.317717,19.581377,16.18035,15.187416,11.938823,8.341415,8.958712,15.553594
3.786768,2.7780552,5.816966,15.187508,11.929258,6.7551374,7.663965,6.9815016,18.639196,5.573166,5.6791115,9.650678,8.777211,8.072388,14.27862,21.570274,94.77892,15.762211,6.1381435,5.153801,3.3086529,3.0626602,8.614641,55.744682,87.66281,20.373178,10.832899,9.798357,3.8718958,1.2450314,2.1167898,34.43857,6.8408966,7.458086,37.929436,66.2923,21.008844,6.439516,5.557995,6.2946453,14.896641,8.650612,30.158195,42.795036,13.650704,8.2050705,10.616083,14.727793,114.18881,40.73656,11.396944,4.7558937,2.381794,2.3484554,6.2158184,47.31926,121.564964,41.228912,10.944461,9.139463,5.072605,2.0530834,3.6719627,41.78609,34.037376,25.091059,69.54881,76.901245,13.092896,3.346797,5.7187805,22.012482,13.239071,33.90182,123.60457,108.49992,9.687981,1.8852253,3.047062,7.101322,76.788826,104.59943,117.13762,36.846203,2.2127533,1.3063965,2.3684273,11.623388,101.89177,76.20219,25.691563,8.396935,4.807152,4.129759,5.7260513,25.938982,39.564857,15.393463,16.90008,14.841724,5.386301,4.298017,12.1653,38.18288,37.361637,26.730385,67.053345,40.690643,7.9999905,7.787857,18.824047,40.03627,20.681786,46.918835,84.308815,31.651567,7.666564,9.403206,17.809042,21.172424,21.291775,28.325323,22.04781,10.101685,6.5472794,7.2934732,10.00975,14.987605
77.00457,24.562151,3.4218755,3.5547357,11.435698,20.529282,13.335836,26.793812,70.28497,23.548424,3.8884811,4.736377,26.83526,91.65227,54.20203,39.95632,68.3464,11.600497,2.429554,3.3645191,19.160484,82.60202,75.09367,69.15316,47.566574,12.698177,5.2656813,6.862856,23.553703,34.14443,20.719559,30.653576,70.064835,20.54941,3.9873285,4.2932615,20.223177,47.2668,35.322983,40.95532,37.304016,7.01474,1.6830406,2.42095,34.015854,115.521774,82.78755,37.021233,107.88061,17.239166,1.2762527,0.8532753,10.090185,65.75066,61.660084,89.53471,78.2074,14.786325,3.3645382,4.113409,26.156174,66.144165,50.231342,58.562233,22.552837,12.917099,7.2836924,8.094677,23.64929,43.34005,25.516392,15.63881,18.269112,13.64509,8.363287,9.371101,29.313583,59.228878,24.5208,9.73476,88.87395,28.83098,5.9883823,3.3644829,7.5111237,20.352743,25.911911,49.047867,53.136005,14.624815,3.3772411,3.3271723,16.98507,55.374,49.441162,42.973587,7.9106426,11.182803,8.672745,9.112653,17.330414,14.13715,4.7714906,2.9172087,13.808935,21.90435,16.005209,15.5036955,19.287922,11.203989,3.6652489,3.7914734,32.99149,24.672676,11.984163,8.588695,11.427214,14.500745,11.727812,13.994638,24.735378,14.449518,5.3677173,4.44739,10.316669,18.513288,14.093523,11.903269
