0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
20.220589,21.867636,12.033617,6.777313,6.537816,5.289953,5.602951,8.109275,11.504129,47.52531,94.10091,27.523071,6.550437,5.191185,6.365629,5.617584,8.39702,15.0756035,86.83842,54.138817,5.8760414,4.184909,8.758488,9.745823,13.331888,13.7416,26.123955,18.605043,3.8319073,3.7772899,7.5966377,11.894972,104.2206,42.128143,7.18905,4.4832106,5.4054146,4.1238995,4.829756,21.928555,110.76059,102.30449,104.67409,29.546247,2.2961807,1.7331352,2.0043144,20.226864,4.707676,18.428604,119.79827,117.35918,27.2395,16.411766,4.791914,2.5229301,7.180847,13.42643,58.97496,84.85303,36.06506,17.05882,5.2373943,4.9958534,108.819534,16.710077,5.5209637,5.6281204,6.233267,3.037798,2.655449,37.95376,120.7585,18.855026,3.617794,2.2312546,5.037897,26.369738,35.83192,94.39929,7.7229843,2.5103416,7.9370365,20.325626,41.663914,114.1681,66.61147,16.974834,6.5169067,5.7310333,8.252104,20.894958,47.34658,82.79819,30.876066,9.563135,47.06512,12.647051,7.1828203,5.449627,4.310882,2.7668185,3.5966287,23.735283,58.388638,9.802568,3.6406345,3.7731,8.277279,32.52099,47.68907,70.11751,6.6786556,5.43478,4.9097176,6.8970594,22.483227,87.38227,53.64505,12.710053,8.13661,6.4810734,4.8046265,4.922305,10.945358,33.495674,19.462177,9.802494
69.941574,15.260698,2.6108832,2.0155783,3.5136108,10.606999,21.533081,47.474655,36.87548,13.688704,5.3268948,6.2528877,16.249025,82.87931,74.83276,36.42804,44.92994,8.494138,3.797596,5.3384876,10.280167,55.844326,79.68883,69.13229,37.774345,11.618682,7.1206293,10.712074,13.116733,11.622563,13.217903,31.089508,46.99223,7.88326,2.3034782,2.544716,8.571967,37.657562,66.63805,64.22952,17.922253,4.536888,2.3150902,2.0272102,15.307412,114.17115,110.108955,36.84436,112.73911,16.999996,1.8443108,0.74313354,3.1205807,40.708153,70.08946,104.49016,93.179115,15.451374,4.0506287,5.8715954,13.303441,18.910503,25.657597,71.10122,15.70042,17.396887,12.992196,11.081745,19.093388,27.673138,26.175106,15.412425,20.661411,52.272305,32.7821,15.953287,20.677038,35.848274,23.45916,7.844265,110.241234,92.692444,23.727612,6.1907043,5.8716297,6.4357376,7.0583096,32.29961,85.5954,29.533056,5.902702,4.723776,14.22573,26.408554,25.447474,43.603096,15.0661545,28.214039,19.587532,12.793777,10.264591,7.299613,3.7937875,4.579734,28.22567,73.07399,43.548584,17.112825,11.980546,7.9805584,4.015562,6.190714,50.05842,77.3073,27.902727,11.443581,12.556419,16.342396,12.035053,13.5408745,32.844364,22.957222,7.94942,6.3268437,14.073932,22.077833,14.221793,15.614786
9.650789,16.471323,12.281798,9.44389,9.947625,11.506233,8.700771,5.7805767,13.149637,54.221977,70.16963,11.184505,9.13217,12.394049,9.748201,7.5610685,9.847843,30.174534,89.26453,33.89274,6.630951,6.4688606,6.4215393,8.6907425,10.588488,10.42642,26.271828,24.159594,5.800474,3.3939972,4.733192,8.448893,75.0449,65.90527,15.650887,8.755589,7.927641,7.9875736,6.3565407,12.209431,82.037476,125.37642,117.01216,12.084804,2.2967892,1.630867,1.1746483,8.012478,4.6904945,41.015026,125.29921,113.26178,18.967596,1.7928944,1.2767162,1.5534706,7.284458,10.00993,56.204643,112.688675,31.334167,3.2694054,2.4962397,4.461401,111.531364,27.037395,6.471283,6.992464,7.905283,4.546118,3.8678513,36.885254,127.52377,45.680733,10.199619,3.4265347,2.2943459,3.314148,7.9077415,75.4812,21.965073,11.0896435,23.805521,58.511272,34.96261,13.83036,13.079826,18.61101,3.4239807,6.062298,21.987547,102.271515,61.181995,10.411583,3.3440933,2.9178238,61.224297,10.561085,7.4788313,7.279313,6.6583576,2.4763088,2.533658,28.366547,113.7434,13.229445,4.2817173,2.8203983,1.7506285,2.2069416,10.463839,85.97238,30.496252,6.9076443,5.064842,9.992576,14.396509,16.822926,21.23444,34.872787,4.3466873,3.7007236,6.3316536,26.797958,32.289253,19.152132,7.6808147,4.3590755
15.607559,20.691845,12.622105,6.395345,11.965117,23.380848,11.970925,7.543622,12.750046,17.921494,10.290747,6.122055,19.244183,76.76734,57.20936,15.956392,27.03777,9.281954,5.2907066,5.151125,10.366296,38.482594,73.133835,57.14236,28.069765,9.598819,5.7907047,9.308147,12.729651,9.921513,16.659885,29.250013,12.79652,14.363364,8.60465,7.029044,41.758675,97.296616,32.57846,9.991236,7.8547287,4.287689,4.2354565,7.7354383,46.21808,117.982506,75.14252,16.563927,97.04343,11.264586,2.9011154,2.7557526,5.752838,35.468018,68.81384,99.46494,89.34897,16.83141,6.3896065,10.389536,16.659843,10.319762,14.238372,58.008774,10.7937355,18.325573,27.837193,35.834343,57.453606,64.98859,16.970932,7.386696,8.267338,23.194765,86.33729,82.88974,47.50008,44.953415,7.933199,3.5900192,103.83429,41.979664,46.16283,36.88377,8.773296,4.892376,6.189022,40.921547,106.92147,25.47092,6.74999,8.380848,11.700592,7.247204,10.287816,44.941925,19.002914,33.03493,40.73844,25.305279,10.334307,5.659871,5.046523,8.511613,9.968006,26.494175,92.500015,82.57283,18.741283,6.962244,5.627907,5.0988007,31.043598,30.81977,65.92443,78.02607,25.24712,7.177307,3.8489285,7.3110113,61.604706,25.84881,9.997094,8.470928,6.438936,5.197687,7.6133976,19.514532
5.4374275,1.8333168,2.3928595,8.833332,10.6071415,7.776775,8.678583,9.541667,19.053614,5.211384,3.0417194,7.4434137,13.702388,11.842278,12.538717,19.520834,50.901756,29.217245,28.708355,17.398785,5.9077654,4.440508,5.175665,20.422653,27.002974,22.050581,40.75596,29.866058,4.553549,1.6428366,2.5535922,12.538704,8.940483,7.8184443,19.955336,30.392824,14.110112,7.0803814,6.285652,9.624956,27.09829,9.139793,17.544592,29.735144,14.678599,7.0148277,7.6993732,17.529743,122.57413,49.96138,29.467224,14.044588,2.3511028,1.1427479,2.970234,55.65481,77.73224,49.666588,75.506096,71.59524,12.47617,2.3423214,3.044653,22.818426,26.877995,40.07142,70.72614,57.57145,8.7976265,1.4047451,1.821455,7.60721,15.362907,33.95533,108.30342,96.05383,10.026834,1.0624352,1.0952091,4.2469254,122.904976,52.746994,74.52685,48.13398,2.4345722,0.6904106,1.6072464,53.726234,111.69643,29.244028,24.98812,39.93159,17.907757,8.261999,10.175623,54.262005,42.747032,34.07148,41.60424,30.169636,3.898786,1.5297608,3.8690643,19.023808,33.187496,42.07445,94.562515,80.3037,9.104177,2.9880848,5.761904,18.258947,46.211353,46.913635,100.2323,83.88086,10.678587,4.9732113,5.3393726,15.892883,55.83338,21.3274,20.907759,23.104183,11.970239,6.7708454,8.336306,27.96129
11.173855,3.5298758,4.9238987,13.565221,17.149446,17.461946,25.891335,28.277205,21.820694,5.089718,6.4511375,13.554329,16.576088,22.372278,58.247353,70.26895,37.005436,11.592365,10.83964,20.649426,20.057066,17.206518,34.440186,57.89126,47.56517,21.834229,18.024458,13.766296,6.051609,3.682046,5.7011003,25.019035,10.557072,6.4076004,21.559757,62.8939,41.1793,17.51628,16.921188,16.55703,17.801708,4.804245,14.339588,47.149376,35.209286,24.641256,54.836884,58.567978,103.63835,29.448357,9.342342,8.016243,7.6303635,9.2499485,36.38043,92.711815,99.845276,50.54068,27.804342,15.081522,7.0000362,3.2392006,3.8125095,35.679348,18.244694,15.347816,44.355934,80.978424,25.918484,5.9456367,8.975529,17.88041,15.081379,27.508158,100.62483,105.34265,23.445648,4.027113,4.9891148,9.195557,104.77175,95.60334,97.421265,33.543518,2.5842896,0.8776474,2.747406,26.527206,107.084274,71.66302,26.350552,13.779922,7.91029,4.6441574,3.578762,25.04618,22.717398,17.850552,26.231014,30.877705,8.635874,3.9238958,7.478262,18.942934,32.2228,42.021793,77.78518,49.888535,7.355955,4.029871,8.565216,18.673944,35.105976,69.372185,93.17677,31.641336,5.934826,4.3859158,6.3098736,12.524433,38.23095,36.36681,22.418499,11.380432,7.516286,6.4456635,6.2826414,13.959223
2.9544353,1.9090738,1.9029236,3.171463,3.1219482,2.1736078,2.254077,3.51649,28.516552,3.9193745,2.1632824,2.8677025,2.9111977,1.8863239,4.566204,17.18598,133.3884,8.351305,2.2728539,1.6096344,0.9854574,0.46072197,1.5889549,83.78322,77.98547,6.1033373,5.4834776,8.954536,3.3512173,0.36363697,0.39049244,35.157036,2.219017,3.7603226,23.72519,18.066114,4.547495,2.1011581,2.2416534,3.1404457,19.330658,9.797413,16.264448,7.6755304,4.1694164,2.5123405,4.3926716,10.357536,136.47278,27.074377,3.235489,0.7210045,0.3800335,0.48125267,1.7023258,58.85961,129.49585,14.107398,2.7336082,5.8904953,3.7127132,0.7067356,0.6962004,36.010334,1.2998047,5.8243694,131.90144,96.60344,1.7356453,0.39668274,0.483428,1.0745106,3.555912,32.58467,135.7826,52.830574,1.4566994,0.4957657,0.6176243,0.9444046,115.56447,131.22562,112.42331,6.2686434,0.27278328,0.17348099,0.3306694,7.7686386,114.73162,59.018555,6.026882,2.8926086,3.1900215,2.5951996,1.7272091,11.233559,3.2622433,4.6467323,81.047165,42.35547,1.0267954,0.99590254,2.2437773,5.4938173,1.960907,18.336763,132.27515,36.194206,1.1467276,1.8016148,3.1528912,3.2436676,5.6054573,64.31195,115.20474,9.981408,2.008213,2.254301,3.6695347,1.9297905,11.599218,27.225183,12.84505,4.0062275,3.7913027,4.1094494,3.2273245,2.7788982
98.9784,26.150526,4.295703,0.7419472,1.2956877,3.5483742,7.9892535,33.35487,77.66133,39.731155,22.473106,6.682783,4.5376253,3.225809,3.7311878,23.451614,9.408573,13.069886,25.865585,19.25806,12.860213,6.139806,6.7956676,7.8602276,4.8924522,6.123641,11.661293,11.956988,13.586023,6.6935496,4.8333325,5.2043104,128.08603,23.774193,2.784934,1.720417,4.913967,3.3655624,5.1451283,44.091354,115.25276,31.521496,8.962353,6.3548565,5.2419777,2.9354324,8.844088,39.41396,9.478462,11.112912,17.177387,19.489231,22.827957,25.01613,26.827961,7.672127,4.414089,5.7741785,6.983864,10.946238,28.31183,43.693565,35.61291,7.521534,116.77425,16.575268,7.634383,3.8118668,6.1505127,3.118266,14.145162,75.16674,85.543045,9.5483675,6.408636,3.0214653,3.5484333,31.704292,114.795555,97.209595,3.3978386,6.7096252,10.935516,7.7204676,12.247313,100.59134,127.29587,17.903252,7.344143,11.655891,11.844091,4.2204647,12.989268,79.40336,101.82788,14.827941,34.919357,29.575287,25.833319,8.354834,5.2957034,2.05375,9.591397,27.446245,26.274193,47.38714,55.059074,18.172024,5.9892607,16.10216,56.516125,32.618286,7.553816,43.68812,77.994576,27.68817,10.854845,25.634403,50.005356,7.5215015,6.989197,32.532238,55.06456,15.913975,5.2096615,10.139791,16.698923,5.4300833
100.48605,17.569063,1.5359316,1.3729134,1.8232498,2.5359535,3.8729563,17.718233,108.723854,31.643648,8.1492195,5.6877985,7.5828686,2.2182922,2.251463,17.212698,9.138084,6.080167,9.336998,37.748585,85.593735,16.163,2.87578,2.5994701,4.9530144,2.0248947,2.3563595,21.817703,80.46989,20.555225,6.129837,3.1270847,120.662994,16.853584,2.58008,2.662982,3.6739864,2.812193,3.4557285,37.897747,122.466934,21.162924,2.696148,3.7043533,6.5276737,6.1601677,14.102148,56.66024,9.845062,3.6409569,3.3065834,26.85909,107.49155,61.115852,18.19616,6.5496216,8.806793,4.3176193,3.663084,24.000002,111.15213,50.679718,7.997245,5.185131,76.024796,9.820432,5.5110073,3.6988258,4.45862,6.008272,24.500034,72.848206,61.229286,3.140812,1.0526199,1.063633,2.0663757,25.74034,126.68532,113.76261,3.40625,0.9915619,0.9531002,2.7928658,37.58841,117.019264,127.10202,21.01661,7.9639854,3.5386276,3.6685228,8.334291,51.370125,82.52768,42.088364,10.345366,8.588404,6.1519527,8.488955,4.991746,5.917126,8.099451,18.400536,14.574601,6.8978424,7.9392614,15.903318,7.3452473,6.643611,17.93647,75.53314,25.546919,8.1022835,8.980583,15.83976,6.629858,5.292844,26.383966,71.94211,14.718216,7.5525265,7.3867283,10.190608,4.099473,5.292797,14.428174,19.453035,8.0828495
32.893944,10.724228,3.596951,2.751521,9.957567,27.030352,47.457485,42.36358,19.272766,7.6606846,4.8424797,3.1878262,19.227278,88.01502,106.900116,45.027214,27.44543,3.9242878,2.696991,3.5363255,13.542439,53.37872,106.8365,78.9486,16.96664,3.2666903,2.0666733,5.272708,23.442402,38.11528,45.70313,29.527287,47.169704,12.787872,4.3333073,8.569689,39.124207,42.569687,36.054497,41.04238,21.93341,4.087784,2.4030266,12.227295,84.69998,95.830246,65.20605,28.657572,109.38161,16.075783,2.536316,4.699936,17.2879,28.345457,54.990944,85.096825,59.815132,12.275734,5.103121,14.481818,42.48482,34.575806,24.757584,34.521183,49.275753,19.75151,7.81511,16.44246,47.93645,23.109077,12.415156,21.966642,29.342335,13.090878,8.697062,36.615154,104.90883,34.11817,6.0030727,8.321117,118.78804,33.36061,5.6636925,10.693978,23.869701,9.233269,4.7576523,35.67578,69.08181,15.921198,6.0787816,17.742422,50.17572,26.481812,7.9060497,21.875744,29.94243,11.896975,4.5757923,12.463637,31.793865,12.472711,5.5606174,11.239399,24.978739,14.251513,9.003054,28.203032,73.30604,17.39395,4.863636,7.2302933,94.86069,29.145458,6.5999317,11.375787,20.530308,6.8060417,3.8303947,18.606071,43.215137,10.563645,2.9727225,10.087877,30.739372,14.136362,4.7788267,14.821204
